name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;894;0;894;3055;947;3055;947;0
header;109;184;109;227;1732;227;1732;184
A;910;255;910;283;933;283;933;255
B;910;921;910;948;930;948;930;921
C;910;1587;910;1614;930;1614;930;1587
A;932;2005;932;2006;932;2006;932;2005
D;913;2288;913;2314;933;2314;933;2288
