name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;987;0;987;3057;1042;3057;1042;0
header;202;162;202;191;1828;191;1828;162
A;1002;226;1002;253;1022;253;1022;226
B;1006;897;1006;923;1024;923;1024;897
C;1001;1568;1001;1596;1022;1596;1022;1568
D;1005;2246;1005;2276;1030;2276;1030;2246
