name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;890;0;867;3067;922;3067;945;0
header;104;139;104;177;1729;177;1729;139
A;912;206;912;232;931;232;931;206
B;902;878;902;905;922;905;922;878
C;893;1565;893;1593;914;1593;914;1565
D;888;2240;888;2266;908;2266;908;2240
B;906;2681;906;2696;927;2696;927;2681
