name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;932;0;909;3055;978;3055;1001;0
header;160;139;160;175;1791;175;1791;139
A;962;203;962;232;986;232;986;203
B;929;757;929;773;938;773;938;757
B;957;877;957;903;976;903;976;877
C;950;1543;950;1571;971;1571;971;1543
D;949;2230;949;2256;970;2256;970;2230
