name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;996;0;996;3055;1045;3055;1045;0
header;212;177;212;212;1845;212;1845;177
A;1016;245;1016;272;1037;272;1037;245
B;1015;918;1015;945;1034;945;1034;918
C;1007;1591;1007;1619;1027;1619;1027;1591
D;1009;2259;1009;2285;1030;2285;1030;2259
