name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;821;0;844;3057;888;3057;888;0
header;37;157;37;191;1672;191;1672;157
A;849;224;849;249;872;249;872;224
B;852;890;852;917;872;917;872;890
C;850;1564;850;1592;870;1592;870;1564
D;856;2234;856;2260;876;2260;876;2234
