name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;739;0;808;3051;1064;3051;1041;0
header;205;142;205;188;1896;188;1896;142
A;1005;213;1005;240;1026;240;1026;213
A;798;449;798;465;806;465;806;449
B;854;494;854;510;862;510;862;494
B;890;722;890;738;898;738;898;722
B;1011;882;1011;908;1032;908;1032;882
C;1014;1546;1014;1574;1034;1574;1034;1546
D;1019;2217;1019;2244;1040;2244;1040;2217
A;1033;2689;1033;2695;1040;2695;1040;2689
