name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;960;0;960;3057;1012;3057;1012;0
header;175;49;175;83;1799;83;1799;49
A;999;32;999;32;999;32;999;32
A;975;115;975;142;998;142;998;115
B;978;784;978;809;997;809;997;784
A;1000;944;1000;947;1002;947;1002;944
C;976;1449;976;1476;995;1476;995;1449
D;977;2118;977;2145;999;2145;999;2118
