name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;839;0;839;3063;893;3063;893;0
header;38;152;38;190;1670;190;1670;152
A;850;223;850;250;871;250;871;223
B;856;890;856;917;877;917;877;890
C;856;1570;856;1598;877;1598;877;1570
D;857;2284;857;2311;878;2311;878;2284
