name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1009;0;986;3055;1041;3055;1064;0
header;223;117;223;161;1846;161;1846;117
A;1025;193;1025;222;1045;222;1045;193
B;1018;885;1018;912;1038;912;1038;885
C;1011;1575;1011;1602;1031;1602;1031;1575
D;1011;2250;1011;2276;1032;2276;1032;2250
