name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1045;0;1058;3059;1252;3059;1058;0
header;227;155;227;199;1842;199;1842;155
B;1156;2598;1156;2615;1165;2615;1165;2598
