name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;534;0;926;3053;986;3053;1031;0
header;230;105;230;137;1868;137;1868;105
B;825;2147;825;2163;834;2163;834;2147
B;935;2766;935;2780;957;2780;957;2766
