name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;966;0;989;3059;1054;3059;1008;0
header;185;127;185;162;1811;162;1811;127
A;986;193;986;219;1005;219;1005;193
B;987;870;987;899;1009;899;1009;870
C;988;1542;988;1571;1008;1571;1008;1542
A;1014;2141;1014;2155;1024;2155;1024;2141
D;1000;2241;1000;2267;1020;2267;1020;2241
