name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;834;0;925;3055;940;3055;917;0
header;79;152;79;180;1703;180;1703;152
A;883;220;883;247;907;247;907;220
B;860;774;860;789;868;789;868;774
B;892;909;892;938;912;938;912;909
A;867;1138;867;1144;872;1144;872;1138
C;892;1580;892;1610;912;1610;912;1580
D;897;2255;897;2281;917;2281;917;2255
