name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;829;0;829;3051;884;3051;884;0
header;39;162;39;194;1679;194;1679;162
A;854;226;854;254;876;254;876;226
B;847;902;847;930;869;930;869;902
C;842;1548;842;1576;863;1576;863;1548
D;843;2245;843;2274;868;2274;868;2245
