name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1044;0;1021;3059;1075;3059;1098;0
header;256;215;256;259;1880;259;1880;215
A;1059;281;1059;307;1078;307;1078;281
B;1057;982;1057;1008;1075;1008;1075;982
C;1048;1652;1048;1680;1069;1680;1069;1652
D;1043;2320;1043;2349;1066;2349;1066;2320
