name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;483;0;506;3051;1047;3051;1024;0
header;233;120;233;169;1877;169;1877;120
D;1020;570;1020;585;1029;585;1029;570
A;559;936;559;951;567;951;567;936
D;546;1529;546;1546;555;1546;555;1529
A;541;2031;541;2036;542;2036;542;2031
A;826;2247;826;2249;827;2249;827;2247
C;1027;2399;1027;2418;1042;2418;1042;2399
B;519;2629;519;2647;532;2647;532;2629
B;931;2846;931;2862;952;2862;952;2846
B;635;2847;635;2863;654;2863;654;2847
