name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;998;0;1021;3051;1084;3051;1038;0
header;213;144;213;177;1841;177;1841;144
A;1013;205;1013;233;1033;233;1033;205
B;1023;887;1023;914;1043;914;1043;887
C;1026;1559;1026;1588;1046;1588;1046;1559
D;1035;2229;1035;2257;1057;2257;1057;2229
