name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;948;0;925;3057;992;3057;992;0
header;159;97;159;132;1783;132;1783;97
A;976;61;976;63;981;63;981;61
A;959;159;959;189;983;189;983;159
B;960;838;960;865;980;865;980;838
C;953;1544;953;1573;974;1573;974;1544
D;954;2222;954;2249;974;2249;974;2222
A;929;2372;929;2377;934;2377;934;2372
