name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;993;0;1016;3051;1071;3051;1048;0
header;207;135;207;168;1851;168;1851;135
A;1007;197;1007;224;1027;224;1027;197
B;1017;879;1017;906;1037;906;1037;879
C;1021;1551;1021;1579;1041;1579;1041;1551
D;1031;2221;1031;2248;1053;2248;1053;2221
