name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1028;0;1028;3057;1080;3057;1080;0
header;243;161;243;201;1882;201;1882;161
A;1045;229;1045;256;1067;256;1067;229
B;1045;899;1045;926;1064;926;1064;899
C;1045;1784;1045;1812;1065;1812;1065;1784
D;1041;2456;1041;2483;1062;2483;1062;2456
