name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;884;0;884;3055;942;3055;919;0
header;83;142;83;178;1800;178;1800;142
A;884;205;884;232;904;232;904;205
B;891;872;891;899;911;899;911;872
C;895;1538;895;1565;916;1565;916;1538
A;910;1580;910;1582;913;1582;913;1580
D;901;2199;901;2226;922;2226;922;2199
