name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;945;0;945;3057;990;3057;1013;0
header;169;146;169;176;1792;176;1792;146
A;967;212;967;238;987;238;987;212
B;963;887;963;913;982;913;982;887
C;962;1562;962;1589;983;1589;983;1562
D;958;2236;958;2264;981;2264;981;2236
