name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;999;0;999;3059;1050;3059;1050;0
header;217;146;217;178;1838;178;1838;146
A;1014;207;1014;234;1037;234;1037;207
B;1013;875;1013;902;1034;902;1034;875
C;1013;1547;1013;1575;1034;1575;1034;1547
D;1020;2212;1020;2239;1042;2239;1042;2212
