name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;917;0;788;3055;917;3055;925;0
header;68;178;68;212;1706;212;1706;178
B;880;921;880;947;900;947;900;921
C;881;1575;881;1602;900;1602;900;1575
D;879;2252;879;2278;899;2278;899;2252
