name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;981;0;958;3055;1013;3055;1036;0
header;194;150;194;181;1823;181;1823;150
A;994;216;994;242;1016;242;1016;216
A;1012;350;1012;352;1014;352;1014;350
B;994;869;994;896;1015;896;1015;869
C;985;1552;985;1580;1006;1580;1006;1552
D;984;2228;984;2255;1005;2255;1005;2228
