name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1010;0;1010;3059;1065;3059;1065;0
header;224;131;224;163;1853;163;1853;131
A;1026;188;1026;219;1048;219;1048;188
B;1029;859;1029;886;1048;886;1048;859
C;1025;1534;1025;1562;1046;1562;1046;1534
D;1030;2211;1030;2238;1051;2238;1051;2211
