name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;676;0;676;3063;1042;3063;1042;0
header;213;148;213;182;1831;182;1831;148
A;1009;212;1009;240;1031;240;1031;212
C;774;217;774;236;790;236;790;217
B;1009;883;1009;911;1029;911;1029;883
C;1006;1552;1006;1579;1027;1579;1027;1552
A;904;1668;904;1685;915;1685;915;1668
A;713;1815;713;1827;720;1827;720;1815
D;1004;2223;1004;2251;1025;2251;1025;2223
B;924;2762;924;2777;946;2777;946;2762
B;979;2772;979;2788;988;2788;988;2772
