name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;980;0;1003;3055;1057;3055;1034;0
header;197;91;197;142;1824;142;1824;91
A;1002;163;1002;190;1020;190;1020;163
B;1005;837;1005;866;1025;866;1025;837
C;1008;1505;1008;1536;1030;1536;1030;1505
D;1017;2161;1017;2188;1039;2188;1039;2161
A;1032;2951;1032;2953;1034;2953;1034;2951
