name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1018;0;1041;3051;1081;3051;1081;0
header;233;158;233;190;1910;190;1910;158
A;1042;223;1042;251;1064;251;1064;223
A;1051;511;1051;512;1053;512;1053;511
B;1044;865;1044;891;1064;891;1064;865
C;1043;1605;1043;1632;1064;1632;1064;1605
D;1047;2289;1047;2316;1068;2316;1068;2289
