name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;823;0;823;3055;875;3055;875;0
header;15;157;15;189;1665;189;1665;157
A;840;221;840;248;861;248;861;221
B;842;902;842;929;862;929;862;902
C;839;1592;839;1620;860;1620;860;1592
D;840;2276;840;2303;861;2303;861;2276
