name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;935;0;958;3051;1010;3051;987;0
header;156;134;156;167;1775;167;1775;134
A;950;198;950;227;974;227;974;198
B;959;865;959;892;978;892;978;865
C;960;1527;960;1555;982;1555;982;1527
D;969;2195;969;2222;989;2222;989;2195
