name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1002;0;1002;3055;1038;3055;1061;0
header;220;146;220;177;1845;177;1845;146
A;1022;213;1022;239;1038;239;1038;213
B;1022;893;1022;919;1039;919;1039;893
C;1015;1570;1015;1597;1035;1597;1035;1570
D;1017;2246;1017;2273;1037;2273;1037;2246
