name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;908;0;793;3055;1072;3055;1095;0
header;254;153;254;187;1882;187;1882;153
A;997;75;997;76;1001;76;1001;75
A;1055;215;1055;242;1077;242;1077;215
C;1046;1560;1046;1587;1065;1587;1065;1560
D;1043;2237;1043;2264;1062;2264;1062;2237
A;908;2792;908;2807;915;2807;915;2792
A;847;2845;847;2847;849;2847;849;2845
B;825;2874;825;2889;845;2889;845;2874
