name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1005;0;1028;3055;1081;3055;1058;0
header;226;131;226;179;1870;179;1870;131
A;1022;208;1022;235;1043;235;1043;208
B;1030;873;1030;902;1050;902;1050;873
C;1032;1524;1032;1551;1052;1551;1052;1524
D;1041;2204;1041;2230;1062;2230;1062;2204
