name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;942;0;988;3061;1038;3061;1015;0
header;182;100;182;134;1833;134;1833;100
A;970;135;970;135;970;135;970;135
A;982;167;982;193;1001;193;1001;167
B;984;844;984;872;1005;872;1005;844
B;958;1302;958;1318;968;1318;968;1302
C;983;1516;983;1544;1004;1544;1004;1516
B;1010;2114;1010;2128;1020;2128;1020;2114
D;996;2214;996;2240;1015;2240;1015;2214
