name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;885;0;587;3055;931;3055;931;0
header;89;138;89;169;1716;169;1716;138
A;891;197;891;223;911;223;911;197
A;907;697;907;699;908;699;908;697
B;888;882;888;909;908;909;908;882
C;895;1535;895;1563;916;1563;916;1535
B;732;1911;732;1927;740;1927;740;1911
D;895;2224;895;2251;917;2251;917;2224
B;798;2633;798;2649;808;2649;808;2633
