name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;861;0;861;3067;906;3067;929;0
header;80;162;80;204;1705;204;1705;162
A;883;226;883;251;904;251;904;226
B;884;892;884;919;903;919;903;892
C;878;1563;878;1590;898;1590;898;1563
D;878;2226;878;2254;899;2254;899;2226
A;861;2906;861;2907;863;2907;863;2906
