name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;981;0;1027;3063;1114;3063;1045;0
header;225;178;225;211;1850;211;1850;178
A;1026;244;1026;271;1046;271;1046;244
B;1000;435;1000;451;1009;451;1009;435
B;1032;916;1032;942;1052;942;1052;916
C;1032;1589;1032;1616;1051;1616;1051;1589
D;1036;2266;1036;2294;1058;2294;1058;2266
