name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;990;0;1036;3053;1073;3053;1050;0
header;207;147;207;177;1848;177;1848;147
A;1014;210;1014;239;1037;239;1037;210
B;1022;891;1022;918;1042;918;1042;891
C;1028;1561;1028;1588;1049;1588;1049;1561
D;1031;2236;1031;2263;1054;2263;1054;2236
