name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;742;0;1040;3057;1069;3057;1046;0
header;218;142;218;177;1858;177;1858;142
A;1018;208;1018;235;1039;235;1039;208
A;1026;497;1026;498;1028;498;1028;497
B;1020;890;1020;916;1040;916;1040;890
A;929;1497;929;1512;937;1512;937;1497
C;1020;1566;1020;1594;1041;1594;1041;1566
A;992;1904;992;1923;1006;1923;1006;1904
D;1028;2235;1028;2261;1048;2261;1048;2235
