name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;818;0;818;3065;875;3065;898;0
header;48;155;48;193;1667;193;1667;155
A;847;225;847;251;868;251;868;225
A;821;874;821;898;835;898;835;874
B;851;891;851;918;872;918;872;891
C;852;1570;852;1599;873;1599;873;1570
D;853;2284;853;2312;874;2312;874;2284
