name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;889;0;889;3057;939;3057;939;0
header;105;169;105;198;1730;198;1730;169
A;914;233;914;259;933;259;933;233
B;907;907;907;933;926;933;926;907
C;901;1580;901;1609;921;1609;921;1580
D;905;2248;905;2274;926;2274;926;2248
