name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;847;0;870;3057;913;3057;913;0
header;52;137;52;169;1700;169;1700;137
A;877;203;877;229;896;229;896;203
B;874;885;874;913;898;913;898;885
C;874;1565;874;1592;896;1592;896;1565
D;882;2201;882;2227;902;2227;902;2201
