name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1029;0;1029;3057;1307;3057;1307;0
header;196;178;196;214;1816;214;1816;178
A;1119;266;1119;277;1126;277;1126;266
B;1214;385;1214;411;1234;411;1234;385
C;1252;385;1252;411;1270;411;1270;385
C;1118;386;1118;413;1136;413;1136;386
B;1213;1444;1213;1471;1234;1471;1234;1444
C;1115;1445;1115;1471;1133;1471;1133;1445
C;1251;1445;1251;1471;1269;1471;1269;1445
