name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;857;0;880;3055;907;3055;953;0
header;73;142;73;173;1704;173;1704;142
A;880;205;880;233;901;233;901;205
B;884;876;884;903;903;903;903;876
C;885;1550;885;1579;906;1579;906;1550
D;894;2139;894;2167;914;2167;914;2139
