name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;454;0;800;3061;1047;3061;1047;0
header;266;153;266;183;1893;183;1893;153
B;927;543;927;560;936;560;936;543
D;954;908;954;924;963;924;963;908
B;796;1587;796;1606;809;1606;809;1587
B;922;1724;922;1742;936;1742;936;1724
A;1035;2004;1035;2019;1043;2019;1043;2004
A;978;2598;978;2615;987;2615;987;2598
