name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;808;0;831;3055;885;3055;862;0
header;14;169;14;205;1661;205;1661;169
A;834;231;834;260;855;260;855;231
B;835;923;835;950;856;950;856;923
C;835;1591;835;1620;856;1620;856;1591
D;842;2275;842;2301;863;2301;863;2275
