name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;895;0;872;3051;926;3051;949;0
header;95;177;95;214;1719;214;1719;177
A;900;241;900;268;921;268;921;241
B;901;908;901;936;921;936;921;908
C;896;1574;896;1603;917;1603;917;1574
D;897;2252;897;2278;918;2278;918;2252
