name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1012;0;1012;3051;1075;3051;1052;0
header;224;193;224;226;1865;226;1865;193
A;1025;256;1025;283;1046;283;1046;256
B;1027;926;1027;953;1048;953;1048;926
C;1027;1599;1027;1626;1047;1626;1047;1599
D;1031;2276;1031;2302;1052;2302;1052;2276
