name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1056;0;1011;3053;1071;3053;1094;0
header;265;148;265;183;1892;183;1892;148
A;1068;216;1068;244;1089;244;1089;216
B;1058;895;1058;922;1078;922;1078;895
C;1049;1438;1049;1467;1070;1467;1070;1438
A;1064;1970;1064;1970;1064;1970;1064;1970
D;1044;2120;1044;2148;1064;2148;1064;2120
