name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;993;0;993;3055;1031;3055;1054;0
header;209;157;209;193;1840;193;1840;157
A;1012;228;1012;254;1033;254;1033;228
B;1012;904;1012;930;1031;930;1031;904
C;1008;1594;1008;1622;1028;1622;1028;1594
D;1004;2244;1004;2270;1028;2270;1028;2244
