name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;849;0;849;3051;912;3051;889;0
header;57;131;57;164;1685;164;1685;131
A;862;199;862;227;884;227;884;199
B;866;886;866;912;886;912;886;886
C;866;1562;866;1590;886;1590;886;1562
D;871;2230;871;2257;892;2257;892;2230
