name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;493;0;769;3055;1045;3055;1045;0
header;210;147;210;179;1835;179;1835;147
A;1010;208;1010;235;1030;235;1030;208
A;874;795;874;795;875;795;875;795
B;1010;881;1010;908;1031;908;1031;881
C;1009;1546;1009;1574;1030;1574;1030;1546
B;817;1669;817;1685;826;1685;826;1669
A;972;1714;972;1714;972;1714;972;1714
A;702;1882;702;1884;703;1884;703;1882
B;689;2069;689;2096;717;2096;717;2069
D;1012;2214;1012;2241;1033;2241;1033;2214
