name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;777;0;923;3051;1191;3051;900;0
header;60;159;60;199;1694;199;1694;159
A;866;227;866;255;888;255;888;227
B;870;900;870;927;892;927;892;900
A;876;1028;876;1028;877;1028;877;1028
A;872;1084;872;1086;874;1086;874;1084
C;872;1572;872;1601;893;1601;893;1572
A;871;1803;871;1804;871;1804;871;1803
A;872;1847;872;1848;873;1848;873;1847
D;880;2250;880;2279;902;2279;902;2250
