name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;881;0;858;3057;910;3057;933;0
header;87;193;87;228;1714;228;1714;193
A;894;259;894;286;915;286;915;259
B;892;936;892;962;910;962;910;936
C;883;1609;883;1635;903;1635;903;1609
D;882;2288;882;2316;905;2316;905;2288
