name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;713;0;850;3059;903;3059;903;0
header;32;177;32;213;1701;213;1701;177
A;865;246;865;273;887;273;887;246
B;869;917;869;947;891;947;891;917
C;865;1602;865;1630;887;1630;887;1602
D;863;2272;863;2301;887;2301;887;2272
