name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;980;0;980;3063;1035;3063;1035;0
header;198;142;198;175;1821;175;1821;142
A;1001;204;1001;229;1019;229;1019;204
B;998;879;998;905;1018;905;1018;879
C;997;1543;997;1572;1018;1572;1018;1543
D;997;2245;997;2271;1017;2271;1017;2245
