name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;766;0;835;3057;892;3057;869;0
header;37;137;37;172;1662;172;1662;137
A;843;200;843;227;863;227;863;200
B;841;877;841;907;863;907;863;877
A;813;1205;813;1231;827;1231;827;1205
C;842;1547;842;1578;865;1578;865;1547
A;819;1593;819;1605;826;1605;826;1593
D;847;2181;847;2208;868;2208;868;2181
