name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;854;0;854;3055;905;3055;905;0
header;54;184;54;214;1690;214;1690;184
A;870;246;870;272;889;272;889;246
B;872;926;872;951;891;951;891;926
A;862;1406;862;1406;863;1406;863;1406
C;871;1580;871;1607;891;1607;891;1580
D;868;2271;868;2297;890;2297;890;2271
