name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;895;0;987;3051;1222;3051;1199;0
header;138;172;138;203;1761;203;1761;172
A;942;235;942;264;962;264;962;235
A;1092;290;1092;306;1100;306;1100;290
B;910;612;910;628;918;628;918;612
A;961;627;961;629;963;629;963;627
B;935;903;935;931;955;931;955;903
A;1080;2069;1080;2085;1088;2085;1088;2069
