name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;860;0;906;3065;1208;3065;1070;0
header;17;180;17;212;1673;212;1673;180
A;916;918;916;920;916;920;916;918
A;896;2220;896;2236;903;2236;903;2220
A;900;2634;900;2649;907;2649;907;2634
B;1005;2894;1005;2910;1027;2910;1027;2894
