name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;782;0;782;3071;833;3071;833;0
header;14;130;14;163;1616;163;1616;130
A;799;194;799;220;821;220;821;194
B;799;864;799;890;818;890;818;864
C;798;1532;798;1561;820;1561;820;1532
D;802;2199;802;2225;821;2225;821;2199
A;827;2346;827;2347;827;2347;827;2346
