name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;975;0;1021;3055;1073;3055;1027;0
header;198;136;198;177;1834;177;1834;136
A;999;205;999;229;1018;229;1018;205
B;1007;879;1007;905;1026;905;1026;879
C;1012;1563;1012;1591;1032;1591;1032;1563
D;1022;2223;1022;2249;1042;2249;1042;2223
